"Age_1","Age_2","Age_3","Age_4","Age_5","Age_6","NAA","Catch","Fmax","Index_1","Index_2","Index_3","Catchability_1","Catchability_2","Catchability_3","Rec_sigma","NAA_sigma","Rho_a","Rho_y","selfwt_par1","selfwt_par2","selfwt_par3","selfwt_par4","Convergence","AIC","dAIC","OM","EM","Match","nsim"
0.945236749267197,0.93040057601236,0.944816221245508,0.930895143704891,0.889179847363516,0.878664706996696,0.914791299064594,1.00000279256981,1.12333688862931,1.07649971267519,1.04456521890582,1.08885742911836,0.980035557712313,1.05757462938859,0.902237054492613,1.11602639426622,0,0,0,12.2872342174326,10.4656204045257,8.45174065548679,7.74457382022198,1,-5427.63530711137,3.63797880709171e-12,1,3,FALSE,3
0.945236749267222,0.930400576012384,0.944816221245532,0.930895143704915,0.889179847363542,0.878664706996723,0.914791299064619,1.00000279256984,1.12333688862931,1.07649971267522,1.04456521890585,1.08885742911839,0.980035557712313,1.05757462938859,0.902237054492613,1.11602639426622,0,0,0,12.2872342174326,10.4656204045257,8.45174065548679,7.74457382022198,1,-5427.63530711137,0,1,4,FALSE,3
1.08622108428346,1.07990013345575,1.0903677432791,1.07953001706556,1.09640443773275,1.08560119330831,1.08636070496829,1.00126193657527,0.962576298856473,1.13947230788175,1.12238568482792,1.21239761705898,1.0273146440293,0.90688479936398,0.990638135865675,0.996108623892125,0,0,0,10.3121024789506,9.58435556573283,7.11410590681072,7.36296171090349,1,-4456.53141192546,0,1,1,TRUE,4
1.08622108428356,1.07990013345584,1.09036774327919,1.07953001706564,1.09640443773285,1.08560119330834,1.08636070496837,1.00126193657529,0.962576298856473,1.13947230788176,1.12238568482794,1.212397617059,1.0273146440293,0.90688479936398,0.990638135865675,0.996108623892125,0,0,0,10.3121024789506,9.58435556573282,7.11410590681071,7.36296171090349,1,-4456.53141192545,5.45696821063757e-12,1,2,FALSE,4
1.07408637886562,1.06828664483576,1.0787850474879,1.068119027449,1.08459595533592,1.07374899705769,1.07470713443326,1.00001221270517,0.971484883837197,1.10362703548315,1.07527407634062,1.16653783846774,1.00922329750974,0.88031559883841,0.962560843242419,0.99659757841316,0,0,0,10.3271667770414,9.59213226798756,7.10928455943019,7.37366601039609,1,-4453.78791091796,2.74350100749507,1,3,FALSE,4
1.07408637887092,1.06828664484046,1.07878504749136,1.06811902744975,1.08459595533649,1.0737489970564,1.07470713443489,1.00001221270462,0.971484883837072,1.10362703548272,1.07527407634048,1.16653783846661,1.0092232975096,0.880315598838274,0.962560843242284,0.996597578412362,0,0,0,10.3271667770394,9.59213226798613,7.10928455942934,7.37366601039573,1,-4453.78791091784,2.7435010076133,1,4,FALSE,4
1.12288281397409,1.11565461473989,1.13301375281468,1.16075555558556,1.18404797151513,1.18902329533498,1.15649903799805,1.00126181575101,0.932482264634756,1.06857307337226,1.1146667038258,1.11300643199898,0.927014237416311,0.930191512297981,0.932732024071963,0.92085992912103,0,0,0,10.7326684867059,7.8549254539117,7.37751370675404,5.93460068633166,1,-4117.9315488996,1.72899944105393,1,1,TRUE,5
1.12288281397391,1.1156546147397,1.13301375281449,1.16075555558536,1.18404797151493,1.18902329533485,1.15649903799787,1.00126181575089,0.932482264634756,1.06857307337213,1.11466670382568,1.11300643199885,0.927014237416311,0.930191512297981,0.932732024071963,0.92085992912103,0,0,0,10.7326684867058,7.8549254539117,7.37751370675404,5.93460068633167,1,-4117.93154889963,1.72899944102846,1,2,FALSE,5
1.11111540098237,1.10459621722479,1.1222491048183,1.14958219213387,1.17240309704206,1.17724802048831,1.14521572634146,1.00001260180435,0.940506863171529,1.03581896201382,1.06814857587136,1.07053074106422,0.909159581505161,0.899909297799735,0.903958485507599,0.920178337958101,0,0,0,10.7379498497111,7.85703933828827,7.38130408054281,5.93989550863202,1,-4119.66054833972,9.39508026931435e-10,1,3,FALSE,5
1.11111540097329,1.10459621721622,1.12224910481008,1.1495821921253,1.17240309703346,1.17724802048522,1.14521572633405,1.00001260180202,0.940506863171336,1.03581896201103,1.06814857586834,1.07053074106094,0.909159581504889,0.8999092977994,0.903958485507365,0.920178337958757,0,0,0,10.7379498497047,7.85703933828539,7.38130408054163,5.93989550863102,1,-4119.66054834066,0,1,4,FALSE,5
1.09829310696242,1.09690160303473,1.11240437568702,1.10505224650942,1.09780658299557,0.980800321750745,1.0785930259955,1.00124356408301,1.03110325257431,1.12337196866661,1.08416629246753,1.13667414236189,1.00144888612235,1.10805451383796,1.03602348493673,0.867548363752963,0,0,0,12.0747154119773,9.2624271648443,8.7468490816712,5.84670693784159,1,-3692.52979277966,2.27373675443232e-11,1,1,TRUE,6
1.09829310696208,1.09690160303441,1.11240437568661,1.10505224650885,1.0978065829949,0.980800321750056,1.07859302599496,1.00124356408302,1.0311032525746,1.1233719686666,1.08416629246753,1.13667414236194,1.0014488861227,1.10805451383844,1.03602348493717,0.86754836375253,0,0,0,12.0747154119903,9.2624271648517,8.74684908167641,5.84670693784458,1,-3692.52979277968,0,1,2,FALSE,6
1.08642294379306,1.08547565958365,1.10100483747275,1.09360522346983,1.08564537913667,0.969486490230997,1.06704351797878,0.999994737646229,1.03997063815038,1.0886838571517,1.0389989177056,1.09308240753172,0.981944612690993,1.07305514693021,1.00583046921074,0.868509118452925,0,0,0,12.0732447557041,9.26414169551291,8.73888222779794,5.85685069375242,1,-3691.858825237,0.670967542678682,1,3,FALSE,6
1.08642294379349,1.08547565958402,1.10100483747226,1.09360522347264,1.0856453791379,0.969486490231575,1.06704351797968,0.999994737647787,1.03997063815048,1.08868385715333,1.03899891770709,1.0930824075332,0.981944612691069,1.07305514693026,1.00583046921083,0.868509118452784,0,0,0,12.0732447557079,9.26414169551466,8.73888222780027,5.85685069375259,1,-3691.85882523665,0.670967543034294,1,4,FALSE,6
1.09237251326687,1.09739666127617,1.09692855089939,1.07557702557938,1.08564197923266,1.05039307589401,1.08118745857632,1.00123345075211,0.954763459703883,1.07935264087115,1.08552927691561,1.05754912225165,0.941042467709966,1.02563802382081,0.879313152182445,1.03232781215398,0,0,0,11.2443920502085,8.17554513775677,8.41156009508216,5.63938166749125,1,-4101.50410534746,2.52205175217296,1,1,TRUE,7
1.09237251326224,1.09739666127219,1.09692855089392,1.07557702557417,1.08564197922718,1.05039307589145,1.08118745857178,1.00123345074875,0.954763459703597,1.07935264086745,1.08552927691192,1.05754912224788,0.941042467709632,1.02563802382041,0.879313152182094,1.03232781215435,0,0,0,11.2443920502019,8.17554513775357,8.41156009507868,5.63938166748954,1,-4101.50410534837,2.52205175126801,1,2,FALSE,7
1.0810516411829,1.08677791478869,1.08674929381191,1.06635045308485,1.07661797913281,1.04285238879365,1.07186960592238,0.999984156874665,0.961509101481953,1.04661139391565,1.03977016885183,1.01679042125121,0.919560198134554,0.989366390416445,0.850476315405035,1.03550025048308,0,0,0,11.2647988759636,8.18370004483771,8.41534557522617,5.65220590036804,1,-4104.02615709963,8.18545231595635e-12,1,3,FALSE,7
1.08105164118285,1.08677791478864,1.08674929381185,1.0663504530848,1.07661797913275,1.0428523887936,1.07186960592233,0.999984156874621,0.961509101481954,1.04661139391561,1.03977016885179,1.01679042125116,0.919560198134554,0.989366390416445,0.850476315405035,1.03550025048308,0,0,0,11.2647988759636,8.18370004483772,8.41534557522617,5.65220590036804,1,-4104.02615709963,0,1,4,FALSE,7
1.10925400620049,1.08791404059389,1.0850757023664,1.08159072007053,1.08266806023168,1.04420404609734,1.07629051387197,1.00124485109279,0.978892725050018,1.05384259349316,1.10509910700772,1.03726999177032,1.02390103631726,1.01816156055141,1.02164167654394,1.08417719751428,0,0,0,10.6581237871516,9.32313632534565,6.44851502852889,6.84188783817778,1,-5169.01636261349,0.877215569378677,1,1,TRUE,8
1.10925400620049,1.08791404059389,1.0850757023664,1.08159072007053,1.08266806023168,1.04420404609734,1.07629051387197,1.00124485109279,0.978892725050019,1.05384259349316,1.10509910700772,1.03726999177032,1.02390103631726,1.01816156055141,1.02164167654394,1.08417719751428,0,0,0,10.6581237871516,9.32313632534565,6.44851502852889,6.84188783817778,1,-5169.01636261349,0.877215569378677,1,2,FALSE,8
1.09941718330086,1.07901198390509,1.07672660854651,1.07379225600213,1.07531430789234,1.03794734924552,1.06855850111832,0.999995644956835,0.985481504871414,1.02181220974512,1.05873535003577,0.997190870450317,1.00125768012829,0.983226256849726,0.990010534482578,1.08357338242852,0,0,0,10.6414281278895,9.30273605420773,6.44039707708698,6.83611567439108,1,-5169.89357818286,1.81898940354586e-12,1,3,FALSE,8
1.09941718330085,1.07901198390509,1.07672660854651,1.07379225600213,1.07531430789234,1.03794734924552,1.06855850111832,0.999995644956834,0.985481504871414,1.02181220974512,1.05873535003577,0.997190870450316,1.00125768012829,0.983226256849726,0.990010534482578,1.08357338242852,0,0,0,10.6414281278895,9.30273605420773,6.44039707708698,6.83611567439108,1,-5169.89357818286,0,1,4,FALSE,8
0.970887521363576,0.981775146279721,0.985850626113999,1.00573155366242,1.02735915476901,1.05547947417904,1.01123919100084,1.00123626572189,1.03535638259336,1.12831398924256,1.11159250227281,1.1814355784377,1.00298932207365,0.878353359790654,0.920680077293646,1.1873873381186,0,0,0,13.1179969409996,9.68620862421391,7.3349934337164,8.04192465271449,1,-7107.97540547063,0,1,1,TRUE,9
0.970887521363574,0.98177514627972,0.985850626113997,1.00573155366242,1.027359154769,1.05547947417904,1.01123919100084,1.00123626572189,1.03535638259336,1.12831398924256,1.1115925022728,1.1814355784377,1.00298932207365,0.878353359790654,0.920680077293646,1.1873873381186,0,0,0,13.1179969409996,9.68620862421391,7.3349934337164,8.04192465271449,1,-7107.97540547063,4.54747350886464e-12,1,2,FALSE,9
0.962033962232552,0.973254336859476,0.978047121860483,0.997949141195801,1.01970681500591,1.04825530704245,1.00344254439283,0.99998748734404,1.04273601733921,1.09421125539166,1.06455320538078,1.13594503461378,0.981700734792976,0.847493247572488,0.887988604892849,1.1879504945103,0,0,0,13.1304901084727,9.69441888855484,7.33179628592182,8.05744830535994,1,-7105.06712030889,2.90828516174133,1,3,FALSE,9
0.962033962232445,0.973254336859359,0.978047121860308,0.997949141195604,1.01970681500571,1.04825530704234,1.00344254439266,0.999987487343944,1.04273601733921,1.09421125539155,1.06455320538069,1.13594503461369,0.981700734792976,0.847493247572488,0.887988604892849,1.1879504945103,0,0,0,13.1304901084727,9.69441888855484,7.33179628592182,8.05744830535994,1,-7105.0671203089,2.9082851617386,1,4,FALSE,9
1.07036283902958,1.03769418145165,1.03164482740789,1.03588136726481,1.01898493908709,1.00265354062423,1.02537177116713,1.00121427324901,1.01061878502962,1.06523224667121,1.08443019678799,1.12349170455112,0.970255194587796,0.922725174001942,0.989569664279371,1.06866471525078,0,0,0,12.1847626839187,8.40313285959766,7.17883210760828,6.79434271722777,1,-5312.45501871469,0.556957896079439,1,1,TRUE,10
1.07036283902958,1.03769418145163,1.03164482740784,1.03588136726474,1.01898493908702,1.00265354062417,1.02537177116708,1.00121427324896,1.01061878502962,1.06523224667117,1.08443019678794,1.12349170455107,0.970255194587796,0.922725174001942,0.989569664279371,1.06866471525078,0,0,0,12.1847626839187,8.40313285959767,7.17883210760828,6.79434271722778,1,-5312.4550187147,0.556957896074891,1,2,FALSE,10
1.05976593758562,1.02813096805683,1.02277163445314,1.02683195796285,1.00975891052461,0.992474658975954,1.01599362599468,0.999965262338035,1.01835224342336,1.0330812253226,1.03959018609222,1.07994880309945,0.951306058158997,0.893564159024279,0.959068569997836,1.06603102356615,0,0,0,12.1745033309513,8.38581223387754,7.17106646003307,6.79870034597704,1,-5313.01197661074,3.72892827726901e-11,1,3,FALSE,10
1.05976593758553,1.02813096805674,1.02277163445306,1.02683195796276,1.00975891052452,0.992474658975875,1.01599362599459,0.999965262337954,1.01835224342336,1.03308122532252,1.03959018609213,1.07994880309936,0.951306058158997,0.893564159024279,0.959068569997836,1.06603102356615,0,0,0,12.1745033309514,8.38581223387754,7.17106646003307,6.79870034597704,1,-5313.01197661077,0,1,4,FALSE,10
1.01680454477893,1.02444773370796,1.03381821787789,1.04089528438201,1.02461025036301,0.998672717980811,1.02448884086234,1.00125245722185,1.02865340173652,1.15740742638915,1.09029962955484,1.11710137863233,1.00383265057583,0.902946363845456,1.02734767783363,0.986601825110896,0,0,0,13.0945236718296,9.98200176906786,8.06050318741087,5.73591515694137,1,-4402.13858788817,0,1,1,TRUE,11
1.01680454477893,1.02444773370796,1.03381821787789,1.04089528438201,1.02461025036301,0.998672717980812,1.02448884086234,1.00125245722185,1.02865340173652,1.15740742638915,1.09029962955484,1.11710137863233,1.00383265057583,0.902946363845456,1.02734767783363,0.986601825110896,0,0,0,13.0945236718296,9.98200176906785,8.06050318741087,5.73591515694137,1,-4402.13858788817,2.72848410531878e-12,1,2,FALSE,11
1.00700697671674,1.01501190469522,1.02475623317908,1.03213403088707,1.01602755689602,0.990972627647122,1.0157804706609,1.00000325979407,1.03552479899362,1.12189590373619,1.04410095752057,1.07463341528696,0.98067795333541,0.870142755407622,0.994305974860844,0.988691377018386,0,0,0,13.1010573177179,9.99539771548567,8.06954265324127,5.74151684828562,1,-4401.27787238781,0.860715500364677,1,3,FALSE,11
1.00700697671674,1.01501190469522,1.02475623317908,1.03213403088707,1.01602755689602,0.990972627647122,1.0157804706609,1.00000325979407,1.03552479899362,1.12189590373619,1.04410095752057,1.07463341528696,0.98067795333541,0.870142755407622,0.994305974860844,0.988691377018386,0,0,0,13.1010573177179,9.99539771548568,8.06954265324127,5.74151684828562,1,-4401.27787238782,0.860715500354672,1,4,FALSE,11
1.00751353431156,1.0025110112373,1.00957695451391,1.00687009807851,0.999976177816588,0.947111347394445,0.993209117808151,1.00126831461705,1.04773167171577,1.1026192539444,1.16788009984709,1.1872508817158,1.04789458035343,0.928836597935549,1.0415588605601,1.07581730421681,0,0,0,11.7619212365234,9.2912840688178,7.01420890584953,6.73553433203185,1,-5332.87486220965,0,1,1,TRUE,12
1.00751353431156,1.0025110112373,1.00957695451391,1.00687009807851,0.999976177816588,0.947111347394445,0.993209117808151,1.00126831461705,1.04773167171577,1.10261925394439,1.16788009984709,1.1872508817158,1.04789458035343,0.928836597935549,1.0415588605601,1.07581730421681,0,0,0,11.7619212365234,9.2912840688178,7.01420890584953,6.73553433203186,1,-5332.87486220965,2.72848410531878e-12,1,2,FALSE,12
0.997807198311654,0.993269785350142,1.00059735354355,0.998233400971974,0.991498318730458,0.939806580785482,0.984681087876322,1.0000188252957,1.05442116350395,1.06901868417474,1.11997173777521,1.14038206022103,1.02514748609398,0.894234658624273,1.00592994576039,1.07648576619695,0,0,0,11.767525248037,9.2984172222816,7.03082648303715,6.75389763438976,1,-5329.32061282828,3.55424938136639,1,3,FALSE,12
0.99780719831152,0.993269785350014,1.00059735354342,0.998233400971834,0.991498318730319,0.93980658078541,0.9846810878762,1.00001882529563,1.05442116350395,1.06901868417467,1.11997173777513,1.14038206022094,1.02514748609398,0.894234658624273,1.00592994576039,1.07648576619695,0,0,0,11.767525248037,9.2984172222816,7.03082648303715,6.75389763438977,1,-5329.32061282826,3.55424938139186,1,4,FALSE,12
1.0567066246564,1.05968177881084,1.09057675711613,1.09573307902598,1.08834573479328,1.0563563517957,1.07813874030839,1.00124472107256,1.02633086216821,1.11999385498242,1.10471535697301,1.24357813067052,1.0030396080132,0.9735919251531,0.940791072951677,1.15063304943758,0,0,0,11.5906709435515,9.09185310642722,8.01335700842123,6.42250454745236,1,-5708.30994341714,2.00088834390044e-11,1,1,TRUE,13
1.05670662465639,1.0596817788108,1.09057675711607,1.09573307902576,1.08834573479303,1.05635635179554,1.07813874030824,1.00124472107243,1.0263308621682,1.11999385498226,1.10471535697293,1.24357813067045,1.0030396080132,0.9735919251531,0.940791072951676,1.15063304943758,0,0,0,11.5906709435515,9.09185310642722,8.01335700842124,6.42250454745236,1,-5708.30994341716,0,1,2,FALSE,13
1.0458839528517,1.04927319677531,1.07998090358089,1.08494628395579,1.07694125855468,1.04386901513722,1.06700213160078,0.999995925178154,1.03595236478959,1.08528591709298,1.05866858694366,1.19452210349409,0.982491673056649,0.944497443767864,0.912885222615315,1.15230604986488,0,0,0,11.6013081354795,9.09109205262379,7.99962529672047,6.43298962456034,1,-5707.04143221895,1.26851119821458,1,3,FALSE,13
1.04588395285168,1.04927319677528,1.07998090358086,1.08494628395577,1.07694125855467,1.04386901513721,1.06700213160076,0.999995925178135,1.03595236478959,1.08528591709296,1.05866858694363,1.19452210349405,0.982491673056649,0.944497443767864,0.912885222615315,1.15230604986488,0,0,0,11.6013081354795,9.09109205262379,7.99962529672045,6.43298962456034,1,-5707.04143221896,1.26851119820731,1,4,FALSE,13
1.02639372793317,1.0218716433355,1.03791036184162,1.06621023328995,1.0825017567815,1.14687100816593,1.0710730006829,1.00124906149076,0.945698107567597,1.09209518992863,1.16462569840725,1.10875377191065,0.966122356547706,0.990498011838893,0.895831615054465,1.21899236241104,0,0,0,11.8842612566373,9.53712412250008,7.80336903551148,5.92277054591356,1,-5792.44986825717,0,1,1,TRUE,14
1.02639372793321,1.02187164333547,1.03791036184155,1.06621023328975,1.0825017567813,1.14687100816578,1.07107300068277,1.00124906149066,0.945698107567597,1.09209518992853,1.16462569840711,1.10875377191056,0.966122356547706,0.990498011838893,0.895831615054466,1.21899236241104,0,0,0,11.8842612566373,9.53712412250008,7.80336903551148,5.92277054591356,1,-5792.44986825715,1.54614099301398e-11,1,2,FALSE,14
1.01465101652688,1.01098841324429,1.02683450574707,1.05450302281256,1.07010900941931,1.13309986559745,1.05910696336414,1.00000020157479,0.954864631089382,1.05848959590676,1.11570054228189,1.0663225124697,0.947721773280037,0.962364561330737,0.868887102834671,1.21606858574255,0,0,0,11.8893864878709,9.53974509697156,7.80696834790977,5.93088818509485,1,-5790.86791184234,1.58195641483053,1,3,FALSE,14
1.01465101652683,1.01098841324425,1.02683450574704,1.05450302281257,1.07010900941933,1.13309986559749,1.05910696336414,1.00000020157481,0.954864631089383,1.05848959590677,1.11570054228192,1.06632251246971,0.947721773280037,0.962364561330739,0.868887102834671,1.21606858574255,0,0,0,11.8893864878709,9.53974509697156,7.80696834790978,5.93088818509485,1,-5790.86791184232,1.58195641484417,1,4,FALSE,14
1.04015941995408,1.03791246878822,1.02385212707739,1.04241912451283,1.06216751522723,1.10424516152554,1.05411927942624,1.00125027168813,0.906840247394904,1.09028518203254,1.09918681472201,1.24757166426857,0.881744525331793,1.02054703964287,1.05182351530477,0.952038001424391,0,0,0,11.5518619638175,8.20281893359905,7.35474624597493,6.39529296289576,1,-4238.47623339523,0,1,1,TRUE,15
1.04015941996312,1.0379124687968,1.02385212708517,1.04241912452099,1.06216751523478,1.10424516152722,1.05411927943299,1.00125027168952,0.906840247394969,1.09028518203423,1.09918681472372,1.24757166427069,0.881744525331934,1.02054703964301,1.05182351530492,0.95203800142353,0,0,0,11.5518619638197,8.20281893359918,7.35474624597559,6.39529296289558,1,-4238.47623339456,6.71207089908421e-10,1,2,FALSE,15
1.0309971760818,1.02911318981296,1.01529981353231,1.0340630775666,1.05374990721639,1.0953270534989,1.04551060832543,1.00000105050613,0.913687929800938,1.0568094798627,1.05345580239498,1.19908340638753,0.862568905451163,0.988378650117816,1.01588448537929,0.950611971599301,0,0,0,11.5463277003486,8.20243635736297,7.34056501188519,6.39884675015133,1,-4237.54788147406,0.928351921170361,1,3,FALSE,15
1.0309971760818,1.02911318981296,1.01529981353231,1.0340630775666,1.05374990721639,1.0953270534989,1.04551060832543,1.00000105050613,0.913687929800938,1.05680947986271,1.05345580239499,1.19908340638753,0.862568905451166,0.988378650117816,1.01588448537929,0.950611971599301,0,0,0,11.5463277003486,8.20243635736297,7.34056501188519,6.39884675015133,1,-4237.54788147405,0.928351921175818,1,4,FALSE,15
1.04386576930674,1.04729752754434,1.04356093953727,1.05386093580254,1.06093420982219,1.05451198262468,1.0520331190662,1.00126377946066,0.969005484514431,1.08858005819571,1.07180915853283,1.14982079977979,0.959039942490849,1.06563332287147,0.962435237503264,1.01797858250939,0,0,0,9.68501917069397,10.0377304356052,6.53268835860233,7.22074738183678,1,-3793.21322783061,1.72803993336856e-11,1,1,TRUE,16
1.04386576930659,1.04729752754418,1.04356093953711,1.05386093580237,1.06093420982202,1.05451198262458,1.05203311906605,1.00126377946058,0.96900548451443,1.08858005819562,1.07180915853275,1.14982079977969,0.959039942490849,1.06563332287147,0.962435237503264,1.01797858250939,0,0,0,9.68501917069397,10.0377304356052,6.53268835860232,7.22074738183678,1,-3793.21322783062,0,1,2,FALSE,16
1.03417662598318,1.03823689527892,1.0347261562214,1.04504438842182,1.05199101381552,1.04544121195734,1.043087933139,1.00001487984758,0.976502185830046,1.0556757548756,1.0271668047436,1.10534724846558,0.939739611417334,1.03173368351626,0.931911389419602,1.01530341661496,0,0,0,9.67495389412571,10.0373243966601,6.52428159328797,7.22653349093251,1,-3792.92028216951,0.292945661112753,1,3,FALSE,16
1.03417662598317,1.0382368952789,1.03472615622138,1.04504438842179,1.05199101381549,1.04544121195732,1.04308793313898,1.00001487984757,0.976502185830045,1.05567575487558,1.02716680474359,1.10534724846557,0.939739611417334,1.03173368351626,0.931911389419602,1.01530341661496,0,0,0,9.67495389412571,10.0373243966601,6.52428159328797,7.22653349093251,1,-3792.92028216952,0.292945661108206,1,4,FALSE,16
1.0278640237114,1.02626804510545,1.03897457150773,1.0546358042894,1.05052329993024,1.02058377221072,1.03819709860871,1.00124339100295,1.01051786891932,1.06542212667124,1.1614544533111,1.1120129100113,1.01791542646643,0.909971669195279,1.02104378049527,1.02793052675369,0,0,0,11.1232237072111,8.66284945216855,8.22792526460249,6.62926112058693,1,-4707.62460041352,7.68523022998124e-10,1,1,TRUE,17
1.02786402371103,1.02626804510424,1.03897457150671,1.0546358042878,1.05052329992977,1.02058377220831,1.03819709860736,1.00124339099958,1.01051786891913,1.06542212666819,1.16145445330679,1.11201291000789,1.01791542646621,0.909971669195113,1.02104378049507,1.02793052675352,0,0,0,11.1232237072047,8.6628494521634,8.22792526459906,6.62926112058449,1,-4707.62460041428,0,1,2,FALSE,17
1.01818931808313,1.01705693872096,1.02987460895251,1.04539787871965,1.04118887640455,1.01053728255095,1.02881111706972,0.99999491778734,1.01927930977825,1.03303180351354,1.11275881463108,1.06954408622047,0.998439984131179,0.881048747058721,0.990820899420826,1.02745146027605,0,0,0,11.1200994195639,8.65451393214339,8.21896154075743,6.6351537186976,1,-4706.58832877132,1.03627164296267,1,3,FALSE,17
1.01818931808317,1.01705693872101,1.02987460895256,1.0453978787197,1.0411888764046,1.01053728255102,1.02881111706978,0.999994917787421,1.01927930977825,1.03303180351362,1.11275881463117,1.06954408622057,0.998439984131182,0.881048747058721,0.990820899420828,1.02745146027605,0,0,0,11.1200994195639,8.6545139321434,8.21896154075743,6.6351537186976,1,-4706.58832877129,1.03627164299178,1,4,FALSE,17
1.05845507155135,1.04980008378199,1.06358285162223,1.09865679819373,1.13086617959614,1.16176079602771,1.10093334184436,1.00124524711928,0.927406274966048,1.07922124642337,1.11537306607246,1.070941184462,0.922872297066263,0.933848326047218,0.960791160976686,1.18412209615697,0,0,0,11.198692811355,9.70104783253081,6.84391319466852,6.67287389221912,1,-5850.15389006267,1.09139364212751e-11,1,1,TRUE,18
1.05845507155135,1.04980008378199,1.06358285162222,1.09865679819373,1.13086617959614,1.16176079602771,1.10093334184436,1.00124524711928,0.927406274966048,1.07922124642337,1.11537306607246,1.070941184462,0.922872297066266,0.93384832604722,0.960791160976686,1.18412209615697,0,0,0,11.1986928113551,9.70104783253082,6.84391319466852,6.67287389221913,1,-5850.15389006268,0,1,2,FALSE,18
